sample_id,strain1,strain2,chrom,start,end,length
SMI019-K02-B01-M03,0,1,Pf3D7_09_v3,837879,1472334,634455
SMI019-K02-B01-M03,0,1,Pf3D7_10_v3,70764,454626,383862
SMI019-K02-B01-M03,0,1,Pf3D7_10_v3,922261,1570149,647888
SMI019-K02-B01-M03,0,1,Pf3D7_11_v3,110641,2003008,1892367
SMI019-K02-B01-M03,0,1,Pf3D7_12_v3,61435,2155095,2093660
SMI019-K02-B01-M03,0,1,Pf3D7_13_v3,77901,1419239,1341338
SMI019-K02-B01-M03,0,1,Pf3D7_13_v3,1466327,2788579,1322252
SMI019-K02-B01-M03,0,1,Pf3D7_14_v3,35796,699548,663752
SMI019-K02-B01-M03,0,1,Pf3D7_14_v3,918720,2267725,1349005
SMI019-K02-B01-M03,0,1,Pf3D7_14_v3,2757993,3255607,497614
SMI021-K02-B01-M01,0,1,Pf3D7_01_v3,95518,145515,49997
SMI021-K02-B01-M01,0,1,Pf3D7_01_v3,528425,530463,2038
SMI021-K02-B01-M01,0,1,Pf3D7_04_v3,255939,628776,372837
SMI021-K02-B01-M01,0,1,Pf3D7_04_v3,999012,1035493,36481
SMI021-K02-B01-M01,0,1,Pf3D7_05_v3,269653,350957,81304
SMI021-K02-B01-M01,0,1,Pf3D7_05_v3,1219742,1321074,101332
SMI021-K02-B01-M01,0,1,Pf3D7_06_v3,74373,1111651,1037278
SMI021-K02-B01-M01,0,1,Pf3D7_10_v3,189952,489227,299275
SMI021-K02-B01-M01,0,1,Pf3D7_11_v3,777831,1294584,516753
SMI021-K02-B01-M01,0,1,Pf3D7_11_v3,2001759,2003008,1249
SMI021-K02-B01-M01,0,1,Pf3D7_12_v3,61435,382400,320965
SMI021-K02-B01-M01,0,1,Pf3D7_12_v3,550805,857245,306440
SMI021-K02-B01-M01,0,1,Pf3D7_13_v3,865434,2788579,1923145
SMI021-K02-B01-M01,0,1,Pf3D7_14_v3,35796,675777,639981
SMI021-K02-B01-M01,0,1,Pf3D7_14_v3,2615069,3255607,640538
SMI023-K02-B01-M03,0,1,Pf3D7_01_v3,95518,567657,472139
SMI023-K02-B01-M03,0,1,Pf3D7_02_v3,109248,468251,359003
SMI023-K02-B01-M03,0,1,Pf3D7_02_v3,805840,862030,56190
SMI023-K02-B01-M03,0,1,Pf3D7_03_v3,71040,452795,381755
SMI023-K02-B01-M03,0,1,Pf3D7_03_v3,510722,1002946,492224
SMI023-K02-B01-M03,0,1,Pf3D7_04_v3,91817,516523,424706
SMI023-K02-B01-M03,0,1,Pf3D7_04_v3,528936,545154,16218
SMI023-K02-B01-M03,0,1,Pf3D7_04_v3,655877,797570,141693
SMI023-K02-B01-M03,0,1,Pf3D7_04_v3,860538,1143965,283427
SMI023-K02-B01-M03,0,1,Pf3D7_05_v3,39872,1204155,1164283
SMI023-K02-B01-M03,0,1,Pf3D7_06_v3,81126,1282691,1201565
SMI023-K02-B01-M03,0,1,Pf3D7_07_v3,433609,480458,46849
SMI023-K02-B01-M03,0,1,Pf3D7_07_v3,619957,1380526,760569
SMI023-K02-B01-M03,0,1,Pf3D7_08_v3,75691,119204,43513
SMI023-K02-B01-M03,0,1,Pf3D7_08_v3,133128,509018,375890
SMI023-K02-B01-M03,0,1,Pf3D7_08_v3,1113495,1187420,73925
SMI023-K02-B01-M03,0,1,Pf3D7_08_v3,1311927,1364499,52572
SMI023-K02-B01-M03,0,1,Pf3D7_09_v3,82153,811232,729079
SMI023-K02-B01-M03,0,1,Pf3D7_09_v3,1014530,1472334,457804
SMI023-K02-B01-M03,0,1,Pf3D7_10_v3,70764,1254230,1183466
SMI023-K02-B01-M03,0,1,Pf3D7_11_v3,119609,385357,265748
SMI023-K02-B01-M03,0,1,Pf3D7_11_v3,410610,913589,502979
SMI023-K02-B01-M03,0,1,Pf3D7_11_v3,1084422,2003008,918586
SMI023-K02-B01-M03,0,1,Pf3D7_12_v3,61435,122749,61314
SMI023-K02-B01-M03,0,1,Pf3D7_12_v3,382400,1390850,1008450
SMI023-K02-B01-M03,0,1,Pf3D7_12_v3,1660673,1670700,10027
SMI023-K02-B01-M03,0,1,Pf3D7_13_v3,106161,206448,100287
SMI023-K02-B01-M03,0,1,Pf3D7_13_v3,1229674,1232346,2672
SMI023-K02-B01-M03,0,1,Pf3D7_13_v3,2575636,2788579,212943
SMI023-K02-B01-M03,0,1,Pf3D7_14_v3,35796,202238,166442
SMI023-K02-B01-M03,0,1,Pf3D7_14_v3,407424,429723,22299
SMI023-K02-B01-M03,0,1,Pf3D7_14_v3,1863852,3121601,1257749
SMI027-K02-B01-M02,0,1,Pf3D7_01_v3,95518,567657,472139
SMI027-K02-B01-M02,0,1,Pf3D7_02_v3,109248,278302,169054
SMI027-K02-B01-M02,0,1,Pf3D7_02_v3,784379,862030,77651
SMI027-K02-B01-M02,0,1,Pf3D7_03_v3,71040,504002,432962
SMI027-K02-B01-M02,0,1,Pf3D7_03_v3,827914,878750,50836
SMI027-K02-B01-M02,0,1,Pf3D7_04_v3,545154,630569,85415
SMI027-K02-B01-M02,0,1,Pf3D7_04_v3,763069,832042,68973
SMI027-K02-B01-M02,0,1,Pf3D7_04_v3,882698,994765,112067
SMI027-K02-B01-M02,0,1,Pf3D7_04_v3,999012,1101651,102639
SMI027-K02-B01-M02,0,1,Pf3D7_05_v3,39912,383150,343238
SMI027-K02-B01-M02,0,1,Pf3D7_05_v3,672685,1038517,365832
SMI027-K02-B01-M02,0,1,Pf3D7_06_v3,1111651,1115191,3540
SMI027-K02-B01-M02,0,1,Pf3D7_06_v3,1268187,1290456,22269
SMI027-K02-B01-M02,0,1,Pf3D7_07_v3,132909,619957,487048
SMI027-K02-B01-M02,0,1,Pf3D7_07_v3,1318017,1380526,62509
SMI027-K02-B01-M02,0,1,Pf3D7_08_v3,75691,1313202,1237511
SMI027-K02-B01-M02,0,1,Pf3D7_08_v3,1345148,1363211,18063
SMI027-K02-B01-M02,0,1,Pf3D7_09_v3,416031,500646,84615
SMI027-K02-B01-M02,0,1,Pf3D7_09_v3,862838,1206669,343831
SMI027-K02-B01-M02,0,1,Pf3D7_10_v3,1074462,1570149,495687
SMI027-K02-B01-M02,0,1,Pf3D7_11_v3,110641,647711,537070
SMI027-K02-B01-M02,0,1,Pf3D7_12_v3,61435,122749,61314
SMI027-K02-B01-M02,0,1,Pf3D7_12_v3,459459,1670700,1211241
SMI027-K02-B01-M02,0,1,Pf3D7_13_v3,81044,106161,25117
SMI027-K02-B01-M02,0,1,Pf3D7_13_v3,194874,315401,120527
SMI027-K02-B01-M02,0,1,Pf3D7_13_v3,378458,541473,163015
SMI027-K02-B01-M02,0,1,Pf3D7_13_v3,1891015,2575636,684621
SMI027-K02-B01-M02,0,1,Pf3D7_13_v3,2755017,2788579,33562
SMI027-K02-B01-M02,0,1,Pf3D7_14_v3,35796,855174,819378
SMI027-K02-B01-M02,0,1,Pf3D7_14_v3,921395,1035373,113978
SMI027-K02-B01-M02,0,1,Pf3D7_14_v3,1992095,2451029,458934
SMI027-K02-B01-M02,0,1,Pf3D7_14_v3,2467008,3255607,788599
SMI028-K02-B01-M03,0,1,Pf3D7_01_v3,180309,567657,387348
SMI028-K02-B01-M03,0,1,Pf3D7_02_v3,109248,297229,187981
SMI028-K02-B01-M03,0,1,Pf3D7_02_v3,309386,862030,552644
SMI028-K02-B01-M03,0,1,Pf3D7_03_v3,71040,1002946,931906
SMI028-K02-B01-M03,0,1,Pf3D7_04_v3,91817,1143965,1052148
SMI028-K02-B01-M03,0,1,Pf3D7_05_v3,39872,1114074,1074202
SMI028-K02-B01-M03,0,1,Pf3D7_05_v3,1204155,1321074,116919
SMI028-K02-B01-M03,0,1,Pf3D7_06_v3,74373,1294070,1219697
SMI028-K02-B01-M03,0,1,Pf3D7_07_v3,77194,1262543,1185349
SMI028-K02-B01-M03,0,1,Pf3D7_08_v3,509018,1113495,604477
SMI028-K02-B01-M03,0,1,Pf3D7_08_v3,1278610,1364499,85889
SMI028-K02-B01-M03,0,1,Pf3D7_09_v3,82153,1472334,1390181
SMI028-K02-B01-M03,0,1,Pf3D7_10_v3,70764,1570149,1499385
SMI028-K02-B01-M03,0,1,Pf3D7_11_v3,110641,2003008,1892367
SMI028-K02-B01-M03,0,1,Pf3D7_12_v3,61435,122749,61314
SMI028-K02-B01-M03,0,1,Pf3D7_12_v3,320260,817686,497426
SMI028-K02-B01-M03,0,1,Pf3D7_12_v3,1212825,2155095,942270
SMI028-K02-B01-M03,0,1,Pf3D7_13_v3,77901,106161,28260
SMI028-K02-B01-M03,0,1,Pf3D7_13_v3,106601,1619394,1512793
SMI028-K02-B01-M03,0,1,Pf3D7_13_v3,1891015,2788579,897564
SMI028-K02-B01-M03,0,1,Pf3D7_14_v3,35796,3255607,3219811
SMI029-K02-B01-M03,0,1,Pf3D7_01_v3,238688,567657,328969
SMI029-K02-B01-M03,0,1,Pf3D7_02_v3,109248,805840,696592
SMI029-K02-B01-M03,0,1,Pf3D7_03_v3,143964,751699,607735
SMI029-K02-B01-M03,0,1,Pf3D7_04_v3,255939,988618,732679
SMI029-K02-B01-M03,0,1,Pf3D7_04_v3,999012,1143965,144953
SMI029-K02-B01-M03,0,1,Pf3D7_05_v3,39872,383150,343278
SMI029-K02-B01-M03,0,1,Pf3D7_05_v3,481328,1038517,557189
SMI029-K02-B01-M03,0,1,Pf3D7_05_v3,1114074,1184487,70413
SMI029-K02-B01-M03,0,1,Pf3D7_05_v3,1185671,1321074,135403
SMI029-K02-B01-M03,0,1,Pf3D7_06_v3,74373,229484,155111
SMI029-K02-B01-M03,0,1,Pf3D7_06_v3,796597,1294070,497473
SMI029-K02-B01-M03,0,1,Pf3D7_07_v3,77194,1380526,1303332
SMI029-K02-B01-M03,0,1,Pf3D7_08_v3,75691,104543,28852
SMI029-K02-B01-M03,0,1,Pf3D7_08_v3,152948,1364499,1211551
SMI029-K02-B01-M03,0,1,Pf3D7_09_v3,82153,1427845,1345692
SMI029-K02-B01-M03,0,1,Pf3D7_10_v3,185257,1570149,1384892
SMI029-K02-B01-M03,0,1,Pf3D7_11_v3,110641,484009,373368
SMI029-K02-B01-M03,0,1,Pf3D7_11_v3,1294584,1887740,593156
SMI029-K02-B01-M03,0,1,Pf3D7_12_v3,122749,1670700,1547951
SMI029-K02-B01-M03,0,1,Pf3D7_13_v3,1983852,2323925,340073
SMI029-K02-B01-M03,0,1,Pf3D7_13_v3,2575636,2788579,212943
SMI029-K02-B01-M03,0,1,Pf3D7_14_v3,35796,699548,663752
SMI029-K02-B01-M03,0,1,Pf3D7_14_v3,918720,3121601,2202881
SMI030-K02-B01-M01,0,1,Pf3D7_02_v3,311372,805840,494468
SMI030-K02-B01-M01,0,1,Pf3D7_03_v3,79845,660596,580751
SMI030-K02-B01-M01,0,1,Pf3D7_04_v3,255939,544673,288734
SMI030-K02-B01-M01,0,1,Pf3D7_04_v3,1094136,1143965,49829
SMI030-K02-B01-M01,0,1,Pf3D7_05_v3,39872,279024,239152
SMI030-K02-B01-M01,0,1,Pf3D7_06_v3,114520,542351,427831
SMI030-K02-B01-M01,0,1,Pf3D7_06_v3,815124,1294070,478946
SMI030-K02-B01-M01,0,1,Pf3D7_07_v3,77194,1158082,1080888
SMI030-K02-B01-M01,0,1,Pf3D7_08_v3,467879,619138,151259
SMI030-K02-B01-M01,0,1,Pf3D7_10_v3,1254230,1432783,178553
SMI030-K02-B01-M01,0,1,Pf3D7_11_v3,1294584,2003008,708424
SMI030-K02-B01-M01,0,1,Pf3D7_12_v3,61435,727996,666561
SMI030-K02-B01-M01,0,1,Pf3D7_12_v3,1670700,2155095,484395
SMI030-K02-B01-M01,0,1,Pf3D7_13_v3,77901,1879453,1801552
SMI030-K02-B01-M01,0,1,Pf3D7_14_v3,442110,918720,476610
SMI030-K02-B01-M01,0,1,Pf3D7_14_v3,2858476,3255607,397131
SMI031-K02-B01-M02,0,1,Pf3D7_01_v3,164024,487895,323871
SMI031-K02-B01-M02,0,1,Pf3D7_02_v3,371009,862030,491021
SMI031-K02-B01-M02,0,1,Pf3D7_03_v3,71040,1002946,931906
SMI031-K02-B01-M02,0,1,Pf3D7_04_v3,91817,630130,538313
SMI031-K02-B01-M02,0,1,Pf3D7_04_v3,695081,1143965,448884
SMI031-K02-B01-M02,0,1,Pf3D7_05_v3,39872,1042080,1002208
SMI031-K02-B01-M02,0,1,Pf3D7_05_v3,1304829,1321074,16245
SMI031-K02-B01-M02,0,1,Pf3D7_06_v3,74373,1294070,1219697
SMI031-K02-B01-M02,0,1,Pf3D7_07_v3,77194,332719,255525
SMI031-K02-B01-M02,0,1,Pf3D7_07_v3,424310,445215,20905
SMI031-K02-B01-M02,0,1,Pf3D7_07_v3,619957,1380526,760569
SMI031-K02-B01-M02,0,1,Pf3D7_08_v3,75691,426829,351138
SMI031-K02-B01-M02,0,1,Pf3D7_08_v3,666328,834628,168300
SMI031-K02-B01-M02,0,1,Pf3D7_08_v3,861388,1109232,247844
SMI031-K02-B01-M02,0,1,Pf3D7_08_v3,1278610,1360603,81993
SMI031-K02-B01-M02,0,1,Pf3D7_09_v3,157331,158728,1397
SMI031-K02-B01-M02,0,1,Pf3D7_10_v3,195405,1254230,1058825
SMI031-K02-B01-M02,0,1,Pf3D7_10_v3,1387489,1570149,182660
SMI031-K02-B01-M02,0,1,Pf3D7_11_v3,110641,987161,876520
SMI031-K02-B01-M02,0,1,Pf3D7_11_v3,1748856,2003008,254152
SMI031-K02-B01-M02,0,1,Pf3D7_12_v3,61435,824940,763505
SMI031-K02-B01-M02,0,1,Pf3D7_12_v3,1670700,2142883,472183
SMI031-K02-B01-M02,0,1,Pf3D7_13_v3,1891015,2020792,129777
SMI031-K02-B01-M02,0,1,Pf3D7_13_v3,2575636,2788579,212943
SMI031-K02-B01-M02,0,1,Pf3D7_14_v3,35796,675798,640002
SMI031-K02-B01-M02,0,1,Pf3D7_14_v3,1034851,3205133,2170282
SMI034-K02-B01-M03,0,1,Pf3D7_01_v3,95518,567657,472139
SMI034-K02-B01-M03,0,1,Pf3D7_02_v3,109248,862030,752782
SMI034-K02-B01-M03,0,1,Pf3D7_03_v3,71040,1002946,931906
SMI034-K02-B01-M03,0,1,Pf3D7_04_v3,91817,414221,322404
SMI034-K02-B01-M03,0,1,Pf3D7_04_v3,615475,999012,383537
SMI034-K02-B01-M03,0,1,Pf3D7_04_v3,1138574,1143965,5391
SMI034-K02-B01-M03,0,1,Pf3D7_05_v3,39872,1178624,1138752
SMI034-K02-B01-M03,0,1,Pf3D7_05_v3,1204155,1321074,116919
SMI034-K02-B01-M03,0,1,Pf3D7_06_v3,74373,1294070,1219697
SMI034-K02-B01-M03,0,1,Pf3D7_07_v3,77194,1091670,1014476
SMI034-K02-B01-M03,0,1,Pf3D7_07_v3,1256654,1380526,123872
SMI034-K02-B01-M03,0,1,Pf3D7_08_v3,75691,169455,93764
SMI034-K02-B01-M03,0,1,Pf3D7_08_v3,331833,1001916,670083
SMI034-K02-B01-M03,0,1,Pf3D7_08_v3,1103480,1364499,261019
SMI034-K02-B01-M03,0,1,Pf3D7_09_v3,82153,1472334,1390181
SMI034-K02-B01-M03,0,1,Pf3D7_10_v3,70764,1570149,1499385
SMI034-K02-B01-M03,0,1,Pf3D7_11_v3,110641,1637389,1526748
SMI034-K02-B01-M03,0,1,Pf3D7_11_v3,1749819,2003008,253189
SMI034-K02-B01-M03,0,1,Pf3D7_12_v3,61435,2155095,2093660
SMI034-K02-B01-M03,0,1,Pf3D7_13_v3,77901,106161,28260
SMI034-K02-B01-M03,0,1,Pf3D7_13_v3,155588,2341466,2185878
SMI034-K02-B01-M03,0,1,Pf3D7_13_v3,2545438,2788579,243141
SMI034-K02-B01-M03,0,1,Pf3D7_14_v3,35796,3255607,3219811
SMI036-K02-B01-M01,0,1,Pf3D7_01_v3,207736,339504,131768
SMI036-K02-B01-M01,0,1,Pf3D7_03_v3,501455,1002946,501491
SMI036-K02-B01-M01,0,1,Pf3D7_04_v3,91817,837210,745393
SMI036-K02-B01-M01,0,1,Pf3D7_05_v3,150291,615484,465193
SMI036-K02-B01-M01,0,1,Pf3D7_05_v3,1038517,1043303,4786
SMI036-K02-B01-M01,0,1,Pf3D7_06_v3,408976,542351,133375
SMI036-K02-B01-M01,0,1,Pf3D7_06_v3,869449,1111651,242202
SMI036-K02-B01-M01,0,1,Pf3D7_06_v3,1274832,1289167,14335
SMI036-K02-B01-M01,0,1,Pf3D7_07_v3,881909,1380526,498617
SMI036-K02-B01-M01,0,1,Pf3D7_08_v3,75691,369734,294043
SMI036-K02-B01-M01,0,1,Pf3D7_08_v3,425913,426883,970
SMI036-K02-B01-M01,0,1,Pf3D7_08_v3,490297,526923,36626
SMI036-K02-B01-M01,0,1,Pf3D7_08_v3,529764,895234,365470
SMI036-K02-B01-M01,0,1,Pf3D7_08_v3,1113813,1290961,177148
SMI036-K02-B01-M01,0,1,Pf3D7_09_v3,1131898,1472334,340436
SMI036-K02-B01-M01,0,1,Pf3D7_10_v3,70764,222766,152002
SMI036-K02-B01-M01,0,1,Pf3D7_10_v3,561234,728132,166898
SMI036-K02-B01-M01,0,1,Pf3D7_10_v3,1074462,1510637,436175
SMI036-K02-B01-M01,0,1,Pf3D7_11_v3,1294584,1375053,80469
SMI036-K02-B01-M01,0,1,Pf3D7_12_v3,1670700,2155095,484395
SMI036-K02-B01-M01,0,1,Pf3D7_13_v3,77901,1341364,1263463
SMI036-K02-B01-M01,0,1,Pf3D7_14_v3,602104,918720,316616
SMI037-K02-B01-M01,0,1,Pf3D7_01_v3,95906,178474,82568
SMI037-K02-B01-M01,0,1,Pf3D7_01_v3,182927,516289,333362
SMI037-K02-B01-M01,0,1,Pf3D7_02_v3,311729,855754,544025
SMI037-K02-B01-M01,0,1,Pf3D7_03_v3,140678,357947,217269
SMI037-K02-B01-M01,0,1,Pf3D7_03_v3,751533,1002946,251413
SMI037-K02-B01-M01,0,1,Pf3D7_04_v3,91817,255939,164122
SMI037-K02-B01-M01,0,1,Pf3D7_04_v3,766795,836739,69944
SMI037-K02-B01-M01,0,1,Pf3D7_04_v3,999012,1143965,144953
SMI037-K02-B01-M01,0,1,Pf3D7_05_v3,39872,43677,3805
SMI037-K02-B01-M01,0,1,Pf3D7_05_v3,144161,213086,68925
SMI037-K02-B01-M01,0,1,Pf3D7_05_v3,335672,450949,115277
SMI037-K02-B01-M01,0,1,Pf3D7_06_v3,833542,1269174,435632
SMI037-K02-B01-M01,0,1,Pf3D7_07_v3,176031,468540,292509
SMI037-K02-B01-M01,0,1,Pf3D7_07_v3,619957,1056854,436897
SMI037-K02-B01-M01,0,1,Pf3D7_07_v3,1158082,1256990,98908
SMI037-K02-B01-M01,0,1,Pf3D7_08_v3,331833,407080,75247
SMI037-K02-B01-M01,0,1,Pf3D7_08_v3,1103279,1278610,175331
SMI037-K02-B01-M01,0,1,Pf3D7_09_v3,289877,1472334,1182457
SMI037-K02-B01-M01,0,1,Pf3D7_10_v3,70764,92671,21907
SMI037-K02-B01-M01,0,1,Pf3D7_10_v3,1254230,1570149,315919
SMI037-K02-B01-M01,0,1,Pf3D7_11_v3,110641,1294216,1183575
SMI037-K02-B01-M01,0,1,Pf3D7_11_v3,1594572,1978659,384087
SMI037-K02-B01-M01,0,1,Pf3D7_12_v3,434725,817686,382961
SMI037-K02-B01-M01,0,1,Pf3D7_13_v3,860281,2788579,1928298
SMI037-K02-B01-M01,0,1,Pf3D7_14_v3,35796,675798,640002
SMI038-K02-B01-M01,0,1,Pf3D7_01_v3,529055,567657,38602
SMI038-K02-B01-M01,0,1,Pf3D7_02_v3,109248,862030,752782
SMI038-K02-B01-M01,0,1,Pf3D7_03_v3,71040,360794,289754
SMI038-K02-B01-M01,0,1,Pf3D7_04_v3,255939,848303,592364
SMI038-K02-B01-M01,0,1,Pf3D7_04_v3,1051722,1143965,92243
SMI038-K02-B01-M01,0,1,Pf3D7_05_v3,39872,426361,386489
SMI038-K02-B01-M01,0,1,Pf3D7_05_v3,671370,1038517,367147
SMI038-K02-B01-M01,0,1,Pf3D7_06_v3,836560,869449,32889
SMI038-K02-B01-M01,0,1,Pf3D7_07_v3,468540,619957,151417
SMI038-K02-B01-M01,0,1,Pf3D7_08_v3,1278610,1364499,85889
SMI038-K02-B01-M01,0,1,Pf3D7_09_v3,82153,1472334,1390181
SMI038-K02-B01-M01,0,1,Pf3D7_10_v3,70764,471727,400963
SMI038-K02-B01-M01,0,1,Pf3D7_12_v3,382400,892467,510067
SMI038-K02-B01-M01,0,1,Pf3D7_13_v3,1557136,2575636,1018500
SMI038-K02-B01-M01,0,1,Pf3D7_14_v3,339650,381583,41933
SMI001-K03-B01-M02,0,1,Pf3D7_01_v3,95518,536003,440485
SMI001-K03-B01-M02,0,1,Pf3D7_02_v3,109977,805840,695863
SMI001-K03-B01-M02,0,1,Pf3D7_03_v3,142126,341291,199165
SMI001-K03-B01-M02,0,1,Pf3D7_03_v3,654499,883928,229429
SMI001-K03-B01-M02,0,1,Pf3D7_04_v3,255939,910225,654286
SMI001-K03-B01-M02,0,1,Pf3D7_05_v3,62196,383150,320954
SMI001-K03-B01-M02,0,1,Pf3D7_05_v3,450949,1309669,858720
SMI001-K03-B01-M02,0,1,Pf3D7_06_v3,304643,635935,331292
SMI001-K03-B01-M02,0,1,Pf3D7_06_v3,965996,1294070,328074
SMI001-K03-B01-M02,0,1,Pf3D7_07_v3,77194,78335,1141
SMI001-K03-B01-M02,0,1,Pf3D7_07_v3,415775,619957,204182
SMI001-K03-B01-M02,0,1,Pf3D7_07_v3,665492,1171997,506505
SMI001-K03-B01-M02,0,1,Pf3D7_08_v3,313083,739292,426209
SMI001-K03-B01-M02,0,1,Pf3D7_08_v3,1201455,1278610,77155
SMI001-K03-B01-M02,0,1,Pf3D7_09_v3,127687,416031,288344
SMI001-K03-B01-M02,0,1,Pf3D7_09_v3,494966,951801,456835
SMI001-K03-B01-M02,0,1,Pf3D7_10_v3,70764,1570149,1499385
SMI001-K03-B01-M02,0,1,Pf3D7_11_v3,110641,778298,667657
SMI001-K03-B01-M02,0,1,Pf3D7_12_v3,122749,176847,54098
SMI001-K03-B01-M02,0,1,Pf3D7_12_v3,382400,458280,75880
SMI001-K03-B01-M02,0,1,Pf3D7_12_v3,659823,1387200,727377
SMI001-K03-B01-M02,0,1,Pf3D7_13_v3,308872,444696,135824
SMI001-K03-B01-M02,0,1,Pf3D7_13_v3,2343424,2788579,445155
SMI001-K03-B01-M02,0,1,Pf3D7_14_v3,35796,722437,686641
SMI001-K03-B01-M02,0,1,Pf3D7_14_v3,1159255,1454960,295705
SMI001-K03-B01-M02,0,1,Pf3D7_14_v3,2061817,3255607,1193790
SMI001-K03-B01-M02,0,2,Pf3D7_01_v3,95518,567657,472139
SMI001-K03-B01-M02,0,2,Pf3D7_02_v3,109248,109905,657
SMI001-K03-B01-M02,0,2,Pf3D7_02_v3,109977,862030,752053
SMI001-K03-B01-M02,0,2,Pf3D7_03_v3,71040,79845,8805
SMI001-K03-B01-M02,0,2,Pf3D7_03_v3,142126,654499,512373
SMI001-K03-B01-M02,0,2,Pf3D7_03_v3,883928,1002946,119018
SMI001-K03-B01-M02,0,2,Pf3D7_04_v3,91817,306393,214576
SMI001-K03-B01-M02,0,2,Pf3D7_04_v3,544615,646191,101576
SMI001-K03-B01-M02,0,2,Pf3D7_04_v3,910225,999012,88787
SMI001-K03-B01-M02,0,2,Pf3D7_04_v3,1095788,1143965,48177
SMI001-K03-B01-M02,0,2,Pf3D7_05_v3,39872,450949,411077
SMI001-K03-B01-M02,0,2,Pf3D7_05_v3,1038517,1321074,282557
SMI001-K03-B01-M02,0,2,Pf3D7_06_v3,74373,635935,561562
SMI001-K03-B01-M02,0,2,Pf3D7_06_v3,1111651,1294070,182419
SMI001-K03-B01-M02,0,2,Pf3D7_07_v3,77194,480458,403264
SMI001-K03-B01-M02,0,2,Pf3D7_07_v3,619957,1158082,538125
SMI001-K03-B01-M02,0,2,Pf3D7_07_v3,1171997,1354996,182999
SMI001-K03-B01-M02,0,2,Pf3D7_08_v3,467879,739292,271413
SMI001-K03-B01-M02,0,2,Pf3D7_08_v3,1278610,1364499,85889
SMI001-K03-B01-M02,0,2,Pf3D7_09_v3,82153,494966,412813
SMI001-K03-B01-M02,0,2,Pf3D7_09_v3,951801,1020977,69176
SMI001-K03-B01-M02,0,2,Pf3D7_10_v3,637656,1570149,932493
SMI001-K03-B01-M02,0,2,Pf3D7_11_v3,110641,1394203,1283562
SMI001-K03-B01-M02,0,2,Pf3D7_12_v3,122749,176847,54098
SMI001-K03-B01-M02,0,2,Pf3D7_12_v3,382400,659823,277423
SMI001-K03-B01-M02,0,2,Pf3D7_12_v3,1212111,2155095,942984
SMI001-K03-B01-M02,0,2,Pf3D7_13_v3,77901,308872,230971
SMI001-K03-B01-M02,0,2,Pf3D7_13_v3,444696,585306,140610
SMI001-K03-B01-M02,0,2,Pf3D7_13_v3,1591086,2575636,984550
SMI001-K03-B01-M02,0,2,Pf3D7_14_v3,722437,918720,196283
SMI001-K03-B01-M02,0,2,Pf3D7_14_v3,1159255,1454960,295705
SMI001-K03-B01-M02,0,2,Pf3D7_14_v3,2061817,3255607,1193790
SMI001-K03-B01-M02,1,2,Pf3D7_01_v3,95518,536003,440485
SMI001-K03-B01-M02,1,2,Pf3D7_02_v3,109905,805840,695935
SMI001-K03-B01-M02,1,2,Pf3D7_03_v3,79845,341291,261446
SMI001-K03-B01-M02,1,2,Pf3D7_04_v3,255939,306393,50454
SMI001-K03-B01-M02,1,2,Pf3D7_04_v3,544615,646191,101576
SMI001-K03-B01-M02,1,2,Pf3D7_04_v3,999012,1095788,96776
SMI001-K03-B01-M02,1,2,Pf3D7_05_v3,62196,383150,320954
SMI001-K03-B01-M02,1,2,Pf3D7_05_v3,1038517,1309669,271152
SMI001-K03-B01-M02,1,2,Pf3D7_06_v3,304643,965996,661353
SMI001-K03-B01-M02,1,2,Pf3D7_06_v3,1111651,1294070,182419
SMI001-K03-B01-M02,1,2,Pf3D7_07_v3,77194,78335,1141
SMI001-K03-B01-M02,1,2,Pf3D7_07_v3,415775,480458,64683
SMI001-K03-B01-M02,1,2,Pf3D7_07_v3,665492,1158082,492590
SMI001-K03-B01-M02,1,2,Pf3D7_07_v3,1354996,1380526,25530
SMI001-K03-B01-M02,1,2,Pf3D7_08_v3,75691,313083,237392
SMI001-K03-B01-M02,1,2,Pf3D7_08_v3,467879,1201455,733576
SMI001-K03-B01-M02,1,2,Pf3D7_09_v3,127687,416031,288344
SMI001-K03-B01-M02,1,2,Pf3D7_09_v3,1020977,1472334,451357
SMI001-K03-B01-M02,1,2,Pf3D7_10_v3,637656,1570149,932493
SMI001-K03-B01-M02,1,2,Pf3D7_11_v3,110641,778298,667657
SMI001-K03-B01-M02,1,2,Pf3D7_11_v3,1394203,2003008,608805
SMI001-K03-B01-M02,1,2,Pf3D7_12_v3,61435,458280,396845
SMI001-K03-B01-M02,1,2,Pf3D7_12_v3,1212111,1387200,175089
SMI001-K03-B01-M02,1,2,Pf3D7_13_v3,585306,1591086,1005780
SMI001-K03-B01-M02,1,2,Pf3D7_13_v3,2343424,2575636,232212
SMI001-K03-B01-M02,1,2,Pf3D7_14_v3,918720,3255607,2336887
SMI003-K03-B02-M03,0,1,Pf3D7_01_v3,179952,567657,387705
SMI003-K03-B02-M03,0,1,Pf3D7_02_v3,109248,862030,752782
SMI003-K03-B02-M03,0,1,Pf3D7_03_v3,71040,108315,37275
SMI003-K03-B02-M03,0,1,Pf3D7_03_v3,471494,562561,91067
SMI003-K03-B02-M03,0,1,Pf3D7_03_v3,758506,1002946,244440
SMI003-K03-B02-M03,0,1,Pf3D7_04_v3,91817,221401,129584
